image_path,linear_x,angular_z,timestamp
images/img_1842560000000.jpg,0.62,-0.0,1842560000000
images/img_1842694000000.jpg,0.71,-0.0,1842694000000
images/img_1842794000000.jpg,0.84,-0.0,1842794000000
images/img_1842896000000.jpg,0.83,-0.0,1842896000000
images/img_1842996000000.jpg,0.87,-0.0,1842996000000
images/img_1843098000000.jpg,0.92,-0.0,1843098000000
images/img_1843230000000.jpg,0.95,-0.0,1843230000000
images/img_1843332000000.jpg,0.95,-0.0,1843332000000
images/img_1843432000000.jpg,0.92,-0.0,1843432000000
images/img_1843536000000.jpg,0.91,-0.0,1843536000000
images/img_1843638000000.jpg,0.9,-0.0,1843638000000
images/img_1843740000000.jpg,0.87,-0.0,1843740000000
images/img_1843840000000.jpg,0.84,-0.0,1843840000000
images/img_1843942000000.jpg,0.8,-0.32,1843942000000
images/img_1844042000000.jpg,0.79,-1.62,1844042000000
images/img_1844142000000.jpg,0.77,-2.49,1844142000000
images/img_1844242000000.jpg,0.77,-2.4,1844242000000
images/img_1844344000000.jpg,0.89,-2.03,1844344000000
images/img_1844446000000.jpg,0.91,-1.97,1844446000000
images/img_1844546000000.jpg,0.95,-1.6,1844546000000
images/img_1844646000000.jpg,1.07,-1.42,1844646000000
images/img_1844746000000.jpg,1.11,-1.34,1844746000000
images/img_1844878000000.jpg,1.21,-1.31,1844878000000
images/img_1844978000000.jpg,1.22,-1.25,1844978000000
images/img_1845084000000.jpg,1.25,-1.15,1845084000000
images/img_1845186000000.jpg,1.25,-1.07,1845186000000
images/img_1845286000000.jpg,1.25,-0.95,1845286000000
images/img_1845386000000.jpg,1.25,-0.7,1845386000000
images/img_1845486000000.jpg,1.24,-0.27,1845486000000
images/img_1845586000000.jpg,1.22,-0.0,1845586000000
images/img_1845720000000.jpg,0.97,-0.0,1845720000000
images/img_1845822000000.jpg,0.92,-0.0,1845822000000
images/img_1845956000000.jpg,0.89,-0.0,1845956000000
images/img_1846056000000.jpg,0.89,-0.0,1846056000000
images/img_1846160000000.jpg,0.89,-0.0,1846160000000
images/img_1846262000000.jpg,0.87,-0.0,1846262000000
images/img_1846362000000.jpg,0.84,-0.0,1846362000000
images/img_1846462000000.jpg,0.86,-0.0,1846462000000
images/img_1846596000000.jpg,0.82,-0.0,1846596000000
images/img_1846696000000.jpg,0.79,-0.0,1846696000000
images/img_1846796000000.jpg,0.73,0.37,1846796000000
images/img_1846896000000.jpg,0.71,0.7,1846896000000
images/img_1847026000000.jpg,0.7,0.94,1847026000000
images/img_1847130000000.jpg,0.69,1.09,1847130000000
images/img_1847228000000.jpg,0.68,1.08,1847228000000
images/img_1847332000000.jpg,0.66,1.05,1847332000000
images/img_1847432000000.jpg,0.65,0.96,1847432000000
images/img_1847564000000.jpg,0.62,0.87,1847564000000
images/img_1847664000000.jpg,0.57,0.86,1847664000000
images/img_1847764000000.jpg,0.48,0.84,1847764000000
images/img_1847864000000.jpg,0.47,0.82,1847864000000
images/img_1847964000000.jpg,0.5,0.82,1847964000000
images/img_1848064000000.jpg,0.58,0.91,1848064000000
images/img_1848164000000.jpg,0.64,1.05,1848164000000
images/img_1848264000000.jpg,0.7,1.24,1848264000000
images/img_1848366000000.jpg,0.71,1.32,1848366000000
images/img_1848468000000.jpg,0.79,1.34,1848468000000
images/img_1848572000000.jpg,0.84,1.36,1848572000000
images/img_1848672000000.jpg,0.84,1.36,1848672000000
images/img_1848772000000.jpg,0.84,1.36,1848772000000
images/img_1848874000000.jpg,0.85,1.33,1848874000000
images/img_1848976000000.jpg,0.85,1.26,1848976000000
images/img_1849078000000.jpg,0.82,1.26,1849078000000
images/img_1849178000000.jpg,0.79,1.25,1849178000000
images/img_1849280000000.jpg,0.77,0.73,1849280000000
images/img_1849410000000.jpg,0.77,-0.0,1849410000000
images/img_1849514000000.jpg,0.77,-0.0,1849514000000
images/img_1849614000000.jpg,0.77,-0.0,1849614000000
images/img_1849718000000.jpg,0.77,-0.0,1849718000000
images/img_1849818000000.jpg,0.79,-0.0,1849818000000
images/img_1849920000000.jpg,0.79,-0.0,1849920000000
images/img_1850054000000.jpg,0.8,-0.0,1850054000000
images/img_1850154000000.jpg,0.8,-0.0,1850154000000
images/img_1850254000000.jpg,0.8,-0.0,1850254000000
images/img_1850354000000.jpg,0.8,-0.0,1850354000000
images/img_1850456000000.jpg,0.8,-0.0,1850456000000
images/img_1850556000000.jpg,0.81,-0.0,1850556000000
images/img_1850658000000.jpg,0.81,0.06,1850658000000
images/img_1850790000000.jpg,0.82,0.31,1850790000000
images/img_1850892000000.jpg,0.83,0.53,1850892000000
images/img_1850996000000.jpg,0.81,0.66,1850996000000
images/img_1851096000000.jpg,0.8,0.8,1851096000000
images/img_1851228000000.jpg,0.78,0.83,1851228000000
images/img_1851360000000.jpg,0.77,0.84,1851360000000
images/img_1851462000000.jpg,0.77,0.91,1851462000000
images/img_1851566000000.jpg,0.78,0.96,1851566000000
images/img_1851666000000.jpg,0.78,1.15,1851666000000
images/img_1851766000000.jpg,0.78,1.35,1851766000000
images/img_1851866000000.jpg,0.8,1.36,1851866000000
images/img_1851966000000.jpg,0.8,1.36,1851966000000
images/img_1852100000000.jpg,0.81,1.27,1852100000000
images/img_1852200000000.jpg,0.83,1.15,1852200000000
images/img_1852302000000.jpg,0.85,1.1,1852302000000
images/img_1852434000000.jpg,0.86,1.13,1852434000000
images/img_1852540000000.jpg,0.86,1.14,1852540000000
images/img_1852674000000.jpg,0.84,1.4,1852674000000
images/img_1852774000000.jpg,0.86,1.44,1852774000000
images/img_1852906000000.jpg,0.86,1.38,1852906000000
images/img_1853010000000.jpg,0.85,1.26,1853010000000
images/img_1853110000000.jpg,0.88,1.14,1853110000000
images/img_1853244000000.jpg,0.88,0.5,1853244000000
images/img_1853344000000.jpg,0.88,0.24,1853344000000
images/img_1853444000000.jpg,0.86,0.26,1853444000000
images/img_1853544000000.jpg,0.84,0.55,1853544000000
images/img_1853644000000.jpg,0.84,0.98,1853644000000
images/img_1853744000000.jpg,0.84,1.25,1853744000000
images/img_1853846000000.jpg,0.85,1.28,1853846000000
images/img_1853980000000.jpg,0.85,1.28,1853980000000
images/img_1854114000000.jpg,0.86,1.25,1854114000000
images/img_1854216000000.jpg,0.87,0.69,1854216000000
images/img_1854318000000.jpg,0.87,-0.0,1854318000000
images/img_1854420000000.jpg,0.86,-0.0,1854420000000
images/img_1854554000000.jpg,0.86,-0.75,1854554000000
images/img_1854654000000.jpg,0.86,-1.21,1854654000000
images/img_1854754000000.jpg,0.86,-1.52,1854754000000
images/img_1854854000000.jpg,0.88,-1.66,1854854000000
images/img_1854960000000.jpg,0.89,-1.72,1854960000000
images/img_1855060000000.jpg,0.9,-1.87,1855060000000
images/img_1855160000000.jpg,0.9,-1.9,1855160000000
images/img_1855292000000.jpg,0.9,-1.85,1855292000000
images/img_1855394000000.jpg,0.9,-1.58,1855394000000
images/img_1855496000000.jpg,0.91,-1.38,1855496000000
images/img_1855596000000.jpg,0.93,-1.27,1855596000000
images/img_1855696000000.jpg,0.94,-1.27,1855696000000
images/img_1855796000000.jpg,0.94,-1.27,1855796000000
images/img_1855896000000.jpg,0.94,-1.27,1855896000000
images/img_1855996000000.jpg,0.95,-1.31,1855996000000
