image_path,linear_x,angular_z,timestamp
images/img_1386730000000.jpg,0.82,-0.0,1386730000000
images/img_1386830000000.jpg,0.91,-0.0,1386830000000
images/img_1386934000000.jpg,0.99,-0.0,1386934000000
images/img_1387036000000.jpg,0.97,-0.0,1387036000000
images/img_1387136000000.jpg,0.94,-0.0,1387136000000
images/img_1387236000000.jpg,0.91,-0.0,1387236000000
images/img_1387340000000.jpg,0.89,-0.0,1387340000000
images/img_1387440000000.jpg,0.86,-0.05,1387440000000
images/img_1387542000000.jpg,0.89,-0.43,1387542000000
images/img_1387642000000.jpg,0.97,-0.67,1387642000000
images/img_1387748000000.jpg,1.07,-0.99,1387748000000
images/img_1387846000000.jpg,1.19,-1.2,1387846000000
images/img_1387946000000.jpg,1.25,-1.2,1387946000000
images/img_1388048000000.jpg,1.25,-1.2,1388048000000
images/img_1388148000000.jpg,1.25,-1.2,1388148000000
images/img_1388248000000.jpg,1.25,-1.34,1388248000000
images/img_1388348000000.jpg,1.25,-1.5,1388348000000
images/img_1388450000000.jpg,1.25,-1.52,1388450000000
images/img_1388554000000.jpg,1.25,-1.61,1388554000000
images/img_1388658000000.jpg,1.26,-1.73,1388658000000
images/img_1388758000000.jpg,1.3,-1.9,1388758000000
images/img_1388862000000.jpg,1.3,-2.04,1388862000000
images/img_1388962000000.jpg,1.31,-2.05,1388962000000
images/img_1389064000000.jpg,1.32,-2.04,1389064000000
images/img_1389164000000.jpg,1.33,-2.03,1389164000000
images/img_1389264000000.jpg,1.4,-1.87,1389264000000
images/img_1389364000000.jpg,1.52,-1.57,1389364000000
images/img_1389468000000.jpg,1.54,-1.07,1389468000000
images/img_1389602000000.jpg,1.46,-0.29,1389602000000
images/img_1389704000000.jpg,1.43,-0.0,1389704000000
images/img_1389806000000.jpg,1.5,-0.0,1389806000000
images/img_1389936000000.jpg,1.44,0.29,1389936000000
images/img_1390038000000.jpg,1.45,1.16,1390038000000
images/img_1390138000000.jpg,1.45,2.06,1390138000000
images/img_1390240000000.jpg,1.46,2.62,1390240000000
images/img_1390342000000.jpg,1.5,2.83,1390342000000
images/img_1390446000000.jpg,1.51,2.83,1390446000000
images/img_1390546000000.jpg,1.58,2.81,1390546000000
images/img_1390652000000.jpg,2.13,2.71,1390652000000
images/img_1390752000000.jpg,2.5,2.71,1390752000000
images/img_1390852000000.jpg,2.5,2.71,1390852000000
images/img_1390954000000.jpg,2.48,2.82,1390954000000
images/img_1391054000000.jpg,2.33,2.87,1391054000000
images/img_1391156000000.jpg,2.23,2.6,1391156000000
images/img_1391256000000.jpg,2.17,1.19,1391256000000
images/img_1391362000000.jpg,2.13,-0.0,1391362000000
images/img_1391462000000.jpg,2.01,-0.0,1391462000000
images/img_1391564000000.jpg,1.72,-0.0,1391564000000
images/img_1391666000000.jpg,1.79,-0.0,1391666000000
images/img_1391768000000.jpg,1.86,-0.01,1391768000000
images/img_1391870000000.jpg,1.69,-0.0,1391870000000
images/img_1391972000000.jpg,1.53,-0.0,1391972000000
images/img_1392072000000.jpg,1.43,-0.0,1392072000000
images/img_1392178000000.jpg,1.42,0.0,1392178000000
images/img_1392278000000.jpg,1.55,0.74,1392278000000
images/img_1392380000000.jpg,1.68,1.59,1392380000000
images/img_1392480000000.jpg,1.77,2.32,1392480000000
images/img_1392580000000.jpg,1.86,2.68,1392580000000
images/img_1392682000000.jpg,1.87,3.02,1392682000000
images/img_1392784000000.jpg,1.82,3.26,1392784000000
images/img_1392888000000.jpg,1.76,3.13,1392888000000
images/img_1392990000000.jpg,1.68,2.57,1392990000000
images/img_1393094000000.jpg,1.66,2.0,1393094000000
images/img_1393200000000.jpg,1.6,1.14,1393200000000
images/img_1393302000000.jpg,1.58,0.21,1393302000000
images/img_1393406000000.jpg,1.55,-0.0,1393406000000
images/img_1393506000000.jpg,1.58,-0.27,1393506000000
images/img_1393608000000.jpg,1.65,-0.96,1393608000000
images/img_1393708000000.jpg,1.63,-1.87,1393708000000
images/img_1393808000000.jpg,1.64,-2.64,1393808000000
images/img_1393910000000.jpg,1.65,-3.04,1393910000000
images/img_1394014000000.jpg,1.69,-2.95,1394014000000
images/img_1394120000000.jpg,1.73,-2.86,1394120000000
images/img_1394220000000.jpg,1.76,-2.54,1394220000000
images/img_1394322000000.jpg,1.76,-2.41,1394322000000
images/img_1394424000000.jpg,1.82,-2.3,1394424000000
images/img_1394528000000.jpg,1.93,-2.21,1394528000000
images/img_1394630000000.jpg,1.99,-2.12,1394630000000
images/img_1394734000000.jpg,2.0,-2.0,1394734000000
images/img_1394834000000.jpg,1.97,-1.49,1394834000000
images/img_1394934000000.jpg,1.93,-0.32,1394934000000
images/img_1395034000000.jpg,1.88,-0.0,1395034000000
images/img_1395136000000.jpg,1.83,-0.0,1395136000000
images/img_1395240000000.jpg,1.74,0.03,1395240000000
images/img_1395340000000.jpg,1.6,0.35,1395340000000
images/img_1395440000000.jpg,1.53,0.28,1395440000000
images/img_1395542000000.jpg,1.5,-0.0,1395542000000
images/img_1395642000000.jpg,1.39,-0.0,1395642000000
images/img_1395744000000.jpg,1.34,-0.0,1395744000000
images/img_1395844000000.jpg,1.29,-0.13,1395844000000
images/img_1395944000000.jpg,1.39,-0.78,1395944000000
images/img_1396044000000.jpg,1.52,-1.41,1396044000000
images/img_1396144000000.jpg,1.52,-2.0,1396144000000
