image_path,linear_x,angular_z,timestamp
images/img_2323188000000.jpg,0.46,-0.0,2323188000000
images/img_2323294000000.jpg,0.67,-0.0,2323294000000
images/img_2323394000000.jpg,0.78,-0.0,2323394000000
images/img_2323496000000.jpg,0.8,-0.0,2323496000000
images/img_2323598000000.jpg,0.86,0.76,2323598000000
images/img_2323730000000.jpg,0.83,1.82,2323730000000
images/img_2323830000000.jpg,0.82,2.03,2323830000000
images/img_2323930000000.jpg,0.86,1.99,2323930000000
images/img_2324030000000.jpg,0.9,1.75,2324030000000
images/img_2324130000000.jpg,0.9,1.55,2324130000000
images/img_2324230000000.jpg,0.92,1.59,2324230000000
images/img_2324330000000.jpg,0.97,1.64,2324330000000
images/img_2324462000000.jpg,1.02,1.49,2324462000000
images/img_2324562000000.jpg,1.03,1.38,2324562000000
images/img_2324664000000.jpg,0.98,1.28,2324664000000
images/img_2324764000000.jpg,0.96,0.92,2324764000000
images/img_2324864000000.jpg,0.95,0.46,2324864000000
images/img_2324964000000.jpg,0.93,0.11,2324964000000
images/img_2325064000000.jpg,0.93,-0.0,2325064000000
images/img_2325164000000.jpg,0.92,-0.0,2325164000000
images/img_2325266000000.jpg,0.95,-0.0,2325266000000
images/img_2325366000000.jpg,1.0,-0.0,2325366000000
images/img_2325468000000.jpg,1.04,-0.0,2325468000000
images/img_2325568000000.jpg,1.16,-0.0,2325568000000
images/img_2325672000000.jpg,1.25,-0.0,2325672000000
images/img_2325772000000.jpg,1.25,-0.0,2325772000000
images/img_2325876000000.jpg,1.35,-0.0,2325876000000
images/img_2326006000000.jpg,1.41,-0.28,2326006000000
images/img_2326106000000.jpg,1.54,-0.44,2326106000000
images/img_2326206000000.jpg,1.62,-0.69,2326206000000
images/img_2326306000000.jpg,1.72,-1.09,2326306000000
images/img_2326406000000.jpg,1.81,-1.24,2326406000000
images/img_2326506000000.jpg,1.94,-1.23,2326506000000
images/img_2326608000000.jpg,2.11,-1.19,2326608000000
images/img_2326708000000.jpg,2.18,-1.16,2326708000000
images/img_2326808000000.jpg,2.3,-0.92,2326808000000
images/img_2326910000000.jpg,2.4,-0.59,2326910000000
images/img_2327012000000.jpg,2.47,-0.39,2327012000000
images/img_2327146000000.jpg,2.43,-0.12,2327146000000
images/img_2327252000000.jpg,2.42,-0.0,2327252000000
images/img_2327354000000.jpg,2.3,-0.0,2327354000000
images/img_2327454000000.jpg,2.16,-0.0,2327454000000
images/img_2327554000000.jpg,2.13,-0.0,2327554000000
images/img_2327654000000.jpg,1.94,-0.0,2327654000000
images/img_2327754000000.jpg,1.87,0.38,2327754000000
images/img_2327858000000.jpg,1.82,0.92,2327858000000
images/img_2327960000000.jpg,1.77,1.47,2327960000000
images/img_2328066000000.jpg,1.82,1.92,2328066000000
images/img_2328170000000.jpg,1.88,2.09,2328170000000
images/img_2328270000000.jpg,1.9,2.17,2328270000000
images/img_2328372000000.jpg,1.93,2.33,2328372000000
images/img_2328472000000.jpg,1.96,2.53,2328472000000
images/img_2328572000000.jpg,2.01,2.82,2328572000000
images/img_2328674000000.jpg,2.06,3.23,2328674000000
images/img_2328772000000.jpg,2.09,3.58,2328772000000
images/img_2328876000000.jpg,2.05,4.03,2328876000000
images/img_2328978000000.jpg,1.94,4.51,2328978000000
images/img_2329076000000.jpg,2.02,4.22,2329076000000
images/img_2329184000000.jpg,2.09,2.64,2329184000000
images/img_2329284000000.jpg,2.1,0.71,2329284000000
images/img_2329386000000.jpg,2.12,-0.0,2329386000000
images/img_2329488000000.jpg,2.13,-0.2,2329488000000
images/img_2329588000000.jpg,2.16,-0.04,2329588000000
images/img_2329690000000.jpg,2.13,-0.37,2329690000000
images/img_2329790000000.jpg,2.11,-0.56,2329790000000
images/img_2329890000000.jpg,1.99,-0.76,2329890000000
images/img_2329990000000.jpg,1.31,-1.2,2329990000000
images/img_2330090000000.jpg,1.23,-1.4,2330090000000
images/img_2330192000000.jpg,1.24,-1.35,2330192000000
images/img_2330298000000.jpg,1.27,-1.02,2330298000000
images/img_2330398000000.jpg,1.42,-0.8,2330398000000
images/img_2330498000000.jpg,1.28,-0.94,2330498000000
images/img_2330598000000.jpg,1.33,-1.01,2330598000000
images/img_2330698000000.jpg,1.27,-1.2,2330698000000
images/img_2330798000000.jpg,1.25,-1.48,2330798000000
images/img_2330898000000.jpg,1.25,-1.54,2330898000000
images/img_2330998000000.jpg,1.2,-1.7,2330998000000
images/img_2331100000000.jpg,1.16,-1.89,2331100000000
images/img_2331204000000.jpg,1.14,-1.89,2331204000000
images/img_2331306000000.jpg,1.1,-1.88,2331306000000
images/img_2331408000000.jpg,1.13,-1.46,2331408000000
images/img_2331510000000.jpg,1.13,-0.71,2331510000000
images/img_2331612000000.jpg,1.12,-0.07,2331612000000
images/img_2331714000000.jpg,1.11,-0.0,2331714000000
images/img_2331846000000.jpg,1.09,0.17,2331846000000
images/img_2331946000000.jpg,1.08,0.87,2331946000000
images/img_2332046000000.jpg,1.08,1.6,2332046000000
images/img_2332146000000.jpg,1.08,2.3,2332146000000
images/img_2332248000000.jpg,1.08,2.76,2332248000000
images/img_2332348000000.jpg,1.08,2.8,2332348000000
images/img_2332450000000.jpg,1.08,2.8,2332450000000
images/img_2332550000000.jpg,1.08,2.87,2332550000000
images/img_2332650000000.jpg,1.1,2.95,2332650000000
images/img_2332756000000.jpg,1.11,2.95,2332756000000
images/img_2332856000000.jpg,1.11,2.93,2332856000000
images/img_2332956000000.jpg,1.11,2.67,2332956000000
images/img_2333056000000.jpg,1.11,2.34,2333056000000
images/img_2333156000000.jpg,1.14,2.11,2333156000000
images/img_2333258000000.jpg,1.16,2.11,2333258000000
images/img_2333358000000.jpg,1.18,2.1,2333358000000
images/img_2333460000000.jpg,1.2,1.85,2333460000000
images/img_2333564000000.jpg,1.18,0.12,2333564000000
images/img_2333666000000.jpg,1.14,-0.37,2333666000000
images/img_2333768000000.jpg,1.19,-1.21,2333768000000
images/img_2333868000000.jpg,1.23,-0.87,2333868000000
images/img_2333972000000.jpg,1.25,-0.39,2333972000000
images/img_2334076000000.jpg,1.25,-0.0,2334076000000
images/img_2334180000000.jpg,1.27,-0.0,2334180000000
images/img_2334280000000.jpg,1.32,-0.0,2334280000000
images/img_2334380000000.jpg,1.43,-0.0,2334380000000
images/img_2334480000000.jpg,1.57,-0.0,2334480000000
images/img_2334582000000.jpg,1.64,-0.0,2334582000000
images/img_2334682000000.jpg,1.65,0.15,2334682000000
images/img_2334784000000.jpg,1.65,0.37,2334784000000
images/img_2334884000000.jpg,1.65,0.43,2334884000000
images/img_2334986000000.jpg,1.65,0.28,2334986000000
images/img_2335086000000.jpg,1.63,-0.0,2335086000000
images/img_2335190000000.jpg,1.63,-0.0,2335190000000
images/img_2335290000000.jpg,1.63,-0.0,2335290000000
images/img_2335392000000.jpg,1.63,-0.0,2335392000000
images/img_2335496000000.jpg,1.63,-0.0,2335496000000
images/img_2335596000000.jpg,1.63,-0.0,2335596000000
images/img_2335696000000.jpg,1.63,-0.0,2335696000000
images/img_2335796000000.jpg,1.63,-0.0,2335796000000
images/img_2335898000000.jpg,1.63,-0.0,2335898000000
images/img_2335998000000.jpg,1.63,-0.0,2335998000000
images/img_2336130000000.jpg,1.63,-0.0,2336130000000
images/img_2336232000000.jpg,1.63,-0.0,2336232000000
images/img_2336332000000.jpg,1.63,-0.0,2336332000000
images/img_2336434000000.jpg,1.63,-0.0,2336434000000
images/img_2336534000000.jpg,1.64,-0.0,2336534000000
images/img_2336636000000.jpg,1.65,-0.0,2336636000000
images/img_2336768000000.jpg,1.62,-0.0,2336768000000
images/img_2336902000000.jpg,1.59,-0.0,2336902000000
images/img_2337002000000.jpg,1.57,-0.0,2337002000000
images/img_2337102000000.jpg,1.56,-0.0,2337102000000
images/img_2337202000000.jpg,1.55,-0.0,2337202000000
images/img_2337304000000.jpg,1.54,-0.0,2337304000000
images/img_2337408000000.jpg,1.54,-0.0,2337408000000
