image_path,linear_x,angular_z,timestamp
images/img_2216966000000.jpg,0.69,-0.0,2216966000000
images/img_2217070000000.jpg,0.74,-0.0,2217070000000
images/img_2217172000000.jpg,0.74,0.18,2217172000000
images/img_2217278000000.jpg,0.71,0.86,2217278000000
images/img_2217380000000.jpg,0.73,1.75,2217380000000
images/img_2217486000000.jpg,0.73,2.18,2217486000000
images/img_2217588000000.jpg,0.78,2.27,2217588000000
images/img_2217688000000.jpg,0.85,2.12,2217688000000
images/img_2217788000000.jpg,0.87,1.57,2217788000000
images/img_2217890000000.jpg,0.89,1.43,2217890000000
images/img_2217990000000.jpg,0.95,1.05,2217990000000
images/img_2218090000000.jpg,0.98,0.63,2218090000000
images/img_2218190000000.jpg,1.04,0.55,2218190000000
images/img_2218290000000.jpg,1.09,0.84,2218290000000
images/img_2218390000000.jpg,1.1,1.07,2218390000000
images/img_2218490000000.jpg,1.1,1.21,2218490000000
images/img_2218590000000.jpg,1.11,1.11,2218590000000
images/img_2218692000000.jpg,1.13,0.83,2218692000000
images/img_2218792000000.jpg,1.15,0.48,2218792000000
images/img_2218892000000.jpg,1.16,-0.0,2218892000000
images/img_2218994000000.jpg,1.16,-0.0,2218994000000
images/img_2219094000000.jpg,1.16,-0.0,2219094000000
images/img_2219194000000.jpg,1.2,-0.0,2219194000000
images/img_2219328000000.jpg,1.14,-0.1,2219328000000
images/img_2219430000000.jpg,1.16,-0.26,2219430000000
images/img_2219530000000.jpg,1.24,-0.6,2219530000000
images/img_2219632000000.jpg,1.25,-0.85,2219632000000
images/img_2219734000000.jpg,1.31,-0.97,2219734000000
images/img_2219834000000.jpg,1.4,-0.99,2219834000000
images/img_2219934000000.jpg,1.59,-1.01,2219934000000
images/img_2220036000000.jpg,1.76,-1.04,2220036000000
images/img_2220136000000.jpg,1.9,-1.04,2220136000000
images/img_2220238000000.jpg,2.04,-1.03,2220238000000
images/img_2220338000000.jpg,2.14,-0.98,2220338000000
images/img_2220440000000.jpg,2.24,-0.97,2220440000000
images/img_2220542000000.jpg,2.33,-0.73,2220542000000
images/img_2220648000000.jpg,2.45,-0.4,2220648000000
images/img_2220754000000.jpg,2.5,-0.35,2220754000000
images/img_2220856000000.jpg,2.5,-0.27,2220856000000
images/img_2220956000000.jpg,2.5,-0.14,2220956000000
images/img_2221056000000.jpg,2.43,-0.07,2221056000000
images/img_2221156000000.jpg,2.28,-0.0,2221156000000
images/img_2221256000000.jpg,2.12,-0.0,2221256000000
images/img_2221358000000.jpg,2.09,-0.0,2221358000000
images/img_2221464000000.jpg,1.97,-0.0,2221464000000
images/img_2221564000000.jpg,1.9,0.22,2221564000000
images/img_2221664000000.jpg,1.81,0.91,2221664000000
images/img_2221764000000.jpg,1.72,1.78,2221764000000
images/img_2221864000000.jpg,1.7,2.45,2221864000000
images/img_2221964000000.jpg,1.69,2.89,2221964000000
images/img_2222064000000.jpg,1.69,3.22,2222064000000
images/img_2222166000000.jpg,1.76,3.3,2222166000000
images/img_2222268000000.jpg,1.85,3.49,2222268000000
images/img_2222368000000.jpg,1.89,3.96,2222368000000
images/img_2222468000000.jpg,1.94,4.41,2222468000000
images/img_2222570000000.jpg,1.96,4.61,2222570000000
images/img_2222672000000.jpg,2.01,4.4,2222672000000
images/img_2222772000000.jpg,2.02,3.03,2222772000000
images/img_2222874000000.jpg,1.96,1.21,2222874000000
images/img_2223006000000.jpg,1.84,-0.0,2223006000000
images/img_2223106000000.jpg,1.83,-0.3,2223106000000
images/img_2223208000000.jpg,1.89,-0.29,2223208000000
images/img_2223338000000.jpg,1.84,-0.5,2223338000000
images/img_2223440000000.jpg,1.51,-0.82,2223440000000
images/img_2223540000000.jpg,1.25,-0.82,2223540000000
images/img_2223642000000.jpg,1.32,-0.82,2223642000000
images/img_2223742000000.jpg,1.51,-0.81,2223742000000
images/img_2223842000000.jpg,1.61,-0.68,2223842000000
images/img_2223942000000.jpg,1.53,-0.61,2223942000000
images/img_2224042000000.jpg,1.41,-0.61,2224042000000
images/img_2224144000000.jpg,1.44,-0.62,2224144000000
images/img_2224244000000.jpg,1.4,-0.68,2224244000000
images/img_2224344000000.jpg,1.29,-0.96,2224344000000
images/img_2224444000000.jpg,1.25,-1.01,2224444000000
images/img_2224546000000.jpg,1.25,-1.03,2224546000000
images/img_2224644000000.jpg,1.25,-1.12,2224644000000
images/img_2224744000000.jpg,1.25,-1.38,2224744000000
images/img_2224844000000.jpg,1.25,-1.43,2224844000000
images/img_2224944000000.jpg,1.25,-1.49,2224944000000
images/img_2225048000000.jpg,1.25,-1.68,2225048000000
images/img_2225150000000.jpg,1.25,-1.8,2225150000000
images/img_2225252000000.jpg,1.23,-1.86,2225252000000
images/img_2225358000000.jpg,1.17,-1.92,2225358000000
images/img_2225460000000.jpg,1.15,-1.87,2225460000000
images/img_2225562000000.jpg,1.19,-1.31,2225562000000
images/img_2225662000000.jpg,1.15,-0.32,2225662000000
images/img_2225764000000.jpg,1.12,-0.0,2225764000000
images/img_2225870000000.jpg,1.06,0.98,2225870000000
images/img_2225970000000.jpg,1.0,2.22,2225970000000
images/img_2226070000000.jpg,1.02,3.11,2226070000000
images/img_2226174000000.jpg,1.07,3.55,2226174000000
images/img_2226274000000.jpg,1.12,3.53,2226274000000
images/img_2226376000000.jpg,1.2,3.37,2226376000000
images/img_2226476000000.jpg,1.17,3.43,2226476000000
images/img_2226576000000.jpg,1.11,3.48,2226576000000
images/img_2226678000000.jpg,1.05,3.47,2226678000000
images/img_2226780000000.jpg,1.03,3.03,2226780000000
images/img_2226880000000.jpg,1.0,2.56,2226880000000
images/img_2226980000000.jpg,1.06,2.44,2226980000000
images/img_2227084000000.jpg,1.12,2.21,2227084000000
images/img_2227184000000.jpg,1.17,2.05,2227184000000
images/img_2227292000000.jpg,1.23,0.99,2227292000000
images/img_2227392000000.jpg,1.09,-0.0,2227392000000
images/img_2227492000000.jpg,1.13,-1.28,2227492000000
images/img_2227594000000.jpg,1.17,-1.28,2227594000000
images/img_2227696000000.jpg,1.23,-1.05,2227696000000
images/img_2227798000000.jpg,1.25,-0.0,2227798000000
images/img_2227898000000.jpg,1.26,0.25,2227898000000
images/img_2227998000000.jpg,1.26,0.78,2227998000000
images/img_2228098000000.jpg,1.25,0.93,2228098000000
images/img_2228198000000.jpg,1.25,1.05,2228198000000
images/img_2228298000000.jpg,1.25,0.7,2228298000000
images/img_2228398000000.jpg,1.28,0.39,2228398000000
images/img_2228498000000.jpg,1.36,0.29,2228498000000
images/img_2228598000000.jpg,1.35,-0.0,2228598000000
images/img_2228698000000.jpg,1.25,-0.0,2228698000000
images/img_2228800000000.jpg,1.32,-0.0,2228800000000
images/img_2228900000000.jpg,1.35,-0.0,2228900000000
images/img_2229002000000.jpg,1.34,-0.0,2229002000000
images/img_2229106000000.jpg,1.32,-0.0,2229106000000
images/img_2229206000000.jpg,1.32,-0.0,2229206000000
