image_path,linear_x,angular_z,timestamp
images/img_2181940000000.jpg,1.12,-0.0,2181940000000
images/img_2182040000000.jpg,1.21,-0.0,2182040000000
images/img_2182140000000.jpg,1.25,-0.0,2182140000000
images/img_2182240000000.jpg,1.25,1.0,2182240000000
images/img_2182342000000.jpg,1.16,1.74,2182342000000
images/img_2182442000000.jpg,1.13,2.12,2182442000000
images/img_2182550000000.jpg,1.15,2.37,2182550000000
images/img_2182650000000.jpg,1.15,2.41,2182650000000
images/img_2182754000000.jpg,1.16,2.46,2182754000000
images/img_2182854000000.jpg,1.17,2.6,2182854000000
images/img_2182960000000.jpg,1.16,2.8,2182960000000
images/img_2183060000000.jpg,1.15,2.82,2183060000000
images/img_2183160000000.jpg,1.15,2.68,2183160000000
images/img_2183260000000.jpg,1.17,2.32,2183260000000
images/img_2183360000000.jpg,1.18,1.79,2183360000000
images/img_2183460000000.jpg,1.16,1.11,2183460000000
images/img_2183560000000.jpg,1.11,0.4,2183560000000
images/img_2183660000000.jpg,1.11,-0.0,2183660000000
images/img_2183760000000.jpg,1.19,-0.0,2183760000000
images/img_2183860000000.jpg,1.11,-0.0,2183860000000
images/img_2183960000000.jpg,0.98,-0.0,2183960000000
images/img_2184060000000.jpg,0.83,-0.0,2184060000000
images/img_2184168000000.jpg,0.88,-0.0,2184168000000
images/img_2184270000000.jpg,0.89,-0.42,2184270000000
images/img_2184374000000.jpg,1.04,-1.04,2184374000000
images/img_2184480000000.jpg,1.04,-1.71,2184480000000
images/img_2184580000000.jpg,1.1,-2.03,2184580000000
images/img_2184680000000.jpg,1.1,-2.16,2184680000000
images/img_2184784000000.jpg,1.06,-2.29,2184784000000
images/img_2184888000000.jpg,0.91,-2.29,2184888000000
images/img_2184988000000.jpg,1.0,-2.22,2184988000000
images/img_2185092000000.jpg,0.98,-1.71,2185092000000
images/img_2185192000000.jpg,0.88,-1.51,2185192000000
images/img_2185290000000.jpg,0.81,-1.49,2185290000000
images/img_2185424000000.jpg,0.62,-1.05,2185424000000
images/img_2185528000000.jpg,0.89,-0.41,2185528000000
images/img_2185628000000.jpg,0.83,-0.0,2185628000000
images/img_2185728000000.jpg,0.89,-0.0,2185728000000
images/img_2185830000000.jpg,1.1,-0.0,2185830000000
images/img_2185934000000.jpg,1.25,-0.0,2185934000000
images/img_2186038000000.jpg,1.29,-0.0,2186038000000
images/img_2186138000000.jpg,1.32,-0.0,2186138000000
images/img_2186238000000.jpg,1.32,-0.0,2186238000000
images/img_2186342000000.jpg,1.34,-0.0,2186342000000
images/img_2186444000000.jpg,1.4,0.15,2186444000000
images/img_2186544000000.jpg,1.43,0.29,2186544000000
images/img_2186646000000.jpg,1.45,0.4,2186646000000
images/img_2186748000000.jpg,1.45,0.43,2186748000000
images/img_2186848000000.jpg,1.42,0.43,2186848000000
images/img_2186950000000.jpg,1.44,0.48,2186950000000
images/img_2187052000000.jpg,1.44,0.48,2187052000000
images/img_2187152000000.jpg,1.42,0.56,2187152000000
images/img_2187254000000.jpg,1.38,0.81,2187254000000
images/img_2187354000000.jpg,1.3,0.96,2187354000000
images/img_2187456000000.jpg,1.25,1.04,2187456000000
images/img_2187558000000.jpg,1.25,1.0,2187558000000
images/img_2187660000000.jpg,1.25,0.97,2187660000000
images/img_2187764000000.jpg,1.25,0.99,2187764000000
images/img_2187864000000.jpg,1.17,0.78,2187864000000
images/img_2187964000000.jpg,1.05,0.48,2187964000000
images/img_2188064000000.jpg,0.95,0.15,2188064000000
images/img_2188168000000.jpg,0.87,0.02,2188168000000
images/img_2188268000000.jpg,0.81,0.2,2188268000000
images/img_2188374000000.jpg,0.75,0.36,2188374000000
images/img_2188480000000.jpg,0.69,0.38,2188480000000
images/img_2188580000000.jpg,0.62,0.38,2188580000000
images/img_2188684000000.jpg,0.53,0.24,2188684000000
images/img_2188784000000.jpg,0.52,0.23,2188784000000
images/img_2188884000000.jpg,0.46,0.11,2188884000000
images/img_2188984000000.jpg,0.32,-0.0,2188984000000
images/img_2189086000000.jpg,0.29,0.03,2189086000000
images/img_2189190000000.jpg,0.41,0.25,2189190000000
images/img_2189292000000.jpg,0.44,0.29,2189292000000
images/img_2189392000000.jpg,0.4,0.29,2189392000000
images/img_2189494000000.jpg,0.26,0.3,2189494000000
images/img_2189598000000.jpg,0.1,0.39,2189598000000
images/img_2189706000000.jpg,0.02,0.54,2189706000000
images/img_2189808000000.jpg,0.34,0.74,2189808000000
images/img_2189908000000.jpg,0.69,1.45,2189908000000
images/img_2190008000000.jpg,0.9,2.18,2190008000000
images/img_2190108000000.jpg,0.83,2.63,2190108000000
images/img_2190208000000.jpg,0.86,2.94,2190208000000
images/img_2190310000000.jpg,0.9,3.12,2190310000000
images/img_2190410000000.jpg,0.94,3.15,2190410000000
images/img_2190512000000.jpg,1.08,3.25,2190512000000
images/img_2190612000000.jpg,1.2,3.28,2190612000000
images/img_2190714000000.jpg,1.25,3.31,2190714000000
images/img_2190816000000.jpg,1.11,2.4,2190816000000
images/img_2190918000000.jpg,1.13,1.3,2190918000000
images/img_2191018000000.jpg,1.25,1.2,2191018000000
images/img_2191120000000.jpg,1.27,1.52,2191120000000
images/img_2191220000000.jpg,1.35,1.31,2191220000000
images/img_2191320000000.jpg,1.29,0.63,2191320000000
images/img_2191420000000.jpg,1.1,-0.0,2191420000000
images/img_2191520000000.jpg,0.44,-0.0,2191520000000
images/img_2191620000000.jpg,0.6,-0.0,2191620000000
images/img_2191720000000.jpg,0.99,-0.0,2191720000000
images/img_2191822000000.jpg,1.07,-0.0,2191822000000
images/img_2191922000000.jpg,1.12,-0.0,2191922000000
images/img_2192024000000.jpg,1.13,-0.0,2192024000000
images/img_2192126000000.jpg,1.18,0.07,2192126000000
images/img_2192226000000.jpg,1.21,0.15,2192226000000
images/img_2192326000000.jpg,1.21,0.22,2192326000000
images/img_2192426000000.jpg,1.23,0.25,2192426000000
images/img_2192526000000.jpg,1.23,0.39,2192526000000
images/img_2192626000000.jpg,1.17,0.46,2192626000000
images/img_2192726000000.jpg,1.04,0.46,2192726000000
images/img_2192826000000.jpg,0.91,0.45,2192826000000
images/img_2192932000000.jpg,0.95,0.44,2192932000000
images/img_2193034000000.jpg,0.95,0.45,2193034000000
images/img_2193136000000.jpg,0.94,0.53,2193136000000
images/img_2193266000000.jpg,0.77,0.6,2193266000000
images/img_2193368000000.jpg,0.69,0.6,2193368000000
images/img_2193468000000.jpg,0.62,0.64,2193468000000
images/img_2193568000000.jpg,0.5,0.63,2193568000000
images/img_2193670000000.jpg,0.44,0.63,2193670000000
images/img_2193770000000.jpg,0.47,0.63,2193770000000
images/img_2193872000000.jpg,0.25,0.59,2193872000000
images/img_2193972000000.jpg,0.0,0.39,2193972000000
images/img_2194072000000.jpg,0.0,0.07,2194072000000
images/img_2194172000000.jpg,0.04,-0.0,2194172000000
images/img_2194272000000.jpg,0.01,-0.0,2194272000000
images/img_2194372000000.jpg,0.79,-0.0,2194372000000
images/img_2194476000000.jpg,0.91,-0.16,2194476000000
images/img_2194576000000.jpg,0.87,-1.03,2194576000000
images/img_2194676000000.jpg,0.83,-1.75,2194676000000
images/img_2194780000000.jpg,0.88,-2.25,2194780000000
images/img_2194882000000.jpg,1.09,-2.3,2194882000000
images/img_2194986000000.jpg,1.16,-2.3,2194986000000
images/img_2195086000000.jpg,1.21,-2.29,2195086000000
images/img_2195186000000.jpg,1.17,-2.29,2195186000000
images/img_2195288000000.jpg,1.2,-2.29,2195288000000
images/img_2195388000000.jpg,1.12,-2.29,2195388000000
images/img_2195492000000.jpg,1.02,-2.29,2195492000000
images/img_2195592000000.jpg,0.88,-2.15,2195592000000
images/img_2195692000000.jpg,0.84,-1.17,2195692000000
images/img_2195792000000.jpg,0.76,-0.0,2195792000000
images/img_2195902000000.jpg,0.83,-0.0,2195902000000
images/img_2196002000000.jpg,0.92,-0.0,2196002000000
images/img_2196102000000.jpg,0.8,-0.0,2196102000000
images/img_2196202000000.jpg,0.4,-0.0,2196202000000
images/img_2196302000000.jpg,0.18,0.07,2196302000000
images/img_2196402000000.jpg,0.67,0.32,2196402000000
images/img_2196506000000.jpg,0.97,0.4,2196506000000
images/img_2196606000000.jpg,1.03,0.64,2196606000000
images/img_2196708000000.jpg,1.04,1.2,2196708000000
images/img_2196810000000.jpg,0.97,1.95,2196810000000
images/img_2196910000000.jpg,0.91,2.64,2196910000000
images/img_2197010000000.jpg,0.89,2.98,2197010000000
images/img_2197110000000.jpg,0.87,3.1,2197110000000
images/img_2197210000000.jpg,0.89,3.1,2197210000000
images/img_2197310000000.jpg,0.86,3.21,2197310000000
images/img_2197410000000.jpg,0.8,3.24,2197410000000
images/img_2197510000000.jpg,0.75,3.27,2197510000000
images/img_2197610000000.jpg,0.73,3.27,2197610000000
images/img_2197714000000.jpg,0.71,3.2,2197714000000
images/img_2197814000000.jpg,0.78,2.67,2197814000000
images/img_2197916000000.jpg,0.86,1.99,2197916000000
images/img_2198016000000.jpg,1.02,1.61,2198016000000
images/img_2198116000000.jpg,1.14,0.99,2198116000000
images/img_2198216000000.jpg,0.95,-0.0,2198216000000
images/img_2198316000000.jpg,1.1,-0.41,2198316000000
images/img_2198416000000.jpg,1.21,-0.01,2198416000000
images/img_2198548000000.jpg,1.29,-0.0,2198548000000
images/img_2198682000000.jpg,1.27,-0.0,2198682000000
images/img_2198782000000.jpg,1.27,-0.0,2198782000000
images/img_2198882000000.jpg,1.27,-0.0,2198882000000
images/img_2198982000000.jpg,1.27,-0.0,2198982000000
images/img_2199086000000.jpg,1.27,-0.0,2199086000000
images/img_2199188000000.jpg,1.28,-0.0,2199188000000
images/img_2199318000000.jpg,1.28,-0.0,2199318000000
images/img_2199422000000.jpg,1.3,-0.0,2199422000000
images/img_2199522000000.jpg,1.33,-0.0,2199522000000
images/img_2199622000000.jpg,1.35,0.01,2199622000000
images/img_2199724000000.jpg,1.36,-0.0,2199724000000
images/img_2199824000000.jpg,1.37,-0.0,2199824000000
images/img_2199926000000.jpg,1.37,-0.0,2199926000000
