image_path,linear_x,angular_z,timestamp
images/img_168836000000.jpg,0.86,-0.96,168836000000
images/img_169168000000.jpg,0.86,-0.94,169168000000
images/img_169504000000.jpg,0.84,-1.11,169504000000
images/img_169836000000.jpg,0.82,-1.33,169836000000
images/img_170172000000.jpg,0.81,-1.4,170172000000
images/img_170502000000.jpg,0.79,-1.41,170502000000
images/img_170836000000.jpg,0.78,-1.23,170836000000
images/img_171168000000.jpg,0.78,-0.85,171168000000
images/img_171500000000.jpg,0.78,-0.83,171500000000
images/img_171834000000.jpg,0.78,-1.24,171834000000
images/img_172168000000.jpg,0.77,-1.35,172168000000
images/img_172502000000.jpg,0.77,-0.04,172502000000
images/img_172834000000.jpg,0.83,-0.0,172834000000
images/img_173170000000.jpg,0.88,0.43,173170000000
images/img_173506000000.jpg,0.99,0.77,173506000000
images/img_173866000000.jpg,0.99,-0.0,173866000000
images/img_174204000000.jpg,0.99,-0.58,174204000000
images/img_174538000000.jpg,0.99,-2.23,174538000000
images/img_174868000000.jpg,0.99,-2.33,174868000000
images/img_175202000000.jpg,0.99,-1.97,175202000000
images/img_175534000000.jpg,0.99,-0.97,175534000000
images/img_175870000000.jpg,1.0,-0.95,175870000000
images/img_176206000000.jpg,0.95,-1.09,176206000000
images/img_176566000000.jpg,0.88,-1.34,176566000000
images/img_176900000000.jpg,0.87,-0.59,176900000000
images/img_177236000000.jpg,0.86,-0.0,177236000000
images/img_177570000000.jpg,0.86,0.03,177570000000
images/img_177904000000.jpg,0.92,0.23,177904000000
images/img_178236000000.jpg,0.92,0.26,178236000000
images/img_178568000000.jpg,0.91,0.8,178568000000
images/img_178908000000.jpg,0.91,1.13,178908000000
images/img_179268000000.jpg,0.89,1.19,179268000000
images/img_179602000000.jpg,0.89,1.5,179602000000
images/img_179938000000.jpg,0.89,1.23,179938000000
images/img_180268000000.jpg,0.89,1.09,180268000000
images/img_180604000000.jpg,0.89,1.05,180604000000
images/img_180970000000.jpg,0.89,1.09,180970000000
images/img_181302000000.jpg,0.89,1.09,181302000000
images/img_181636000000.jpg,0.89,1.13,181636000000
images/img_181970000000.jpg,0.89,0.82,181970000000
images/img_182302000000.jpg,0.89,-0.0,182302000000
images/img_182634000000.jpg,0.88,-0.0,182634000000
images/img_182970000000.jpg,0.88,-0.0,182970000000
images/img_183300000000.jpg,0.88,-0.0,183300000000
images/img_183634000000.jpg,0.87,0.04,183634000000
images/img_183966000000.jpg,0.86,0.93,183966000000
images/img_184304000000.jpg,0.85,1.57,184304000000
images/img_184634000000.jpg,0.85,1.6,184634000000
images/img_184970000000.jpg,0.85,1.75,184970000000
images/img_185304000000.jpg,0.88,1.33,185304000000
images/img_185632000000.jpg,0.85,0.67,185632000000
images/img_185966000000.jpg,0.85,1.21,185966000000
images/img_186304000000.jpg,0.87,1.15,186304000000
images/img_186636000000.jpg,0.87,0.71,186636000000
images/img_186972000000.jpg,0.88,0.93,186972000000
images/img_187302000000.jpg,0.88,1.02,187302000000
images/img_187636000000.jpg,0.86,-0.0,187636000000
images/img_187966000000.jpg,0.86,-0.0,187966000000
images/img_188300000000.jpg,0.86,-0.0,188300000000
images/img_188636000000.jpg,0.85,-0.0,188636000000
images/img_188968000000.jpg,0.85,-0.0,188968000000
images/img_189304000000.jpg,0.84,0.29,189304000000
images/img_189634000000.jpg,0.84,1.51,189634000000
images/img_189968000000.jpg,0.84,1.72,189968000000
images/img_190300000000.jpg,0.84,1.37,190300000000
images/img_190636000000.jpg,0.83,1.07,190636000000
images/img_190970000000.jpg,0.83,0.51,190970000000
images/img_191304000000.jpg,0.83,0.28,191304000000
images/img_191632000000.jpg,0.83,0.42,191632000000
images/img_191968000000.jpg,0.85,0.44,191968000000
images/img_192300000000.jpg,0.84,-0.0,192300000000
images/img_192634000000.jpg,0.84,-1.0,192634000000
images/img_192970000000.jpg,0.83,-1.82,192970000000
images/img_193302000000.jpg,0.86,-1.41,193302000000
images/img_193638000000.jpg,0.87,-1.41,193638000000
images/img_193968000000.jpg,0.88,-1.27,193968000000
images/img_194304000000.jpg,0.89,-0.96,194304000000
images/img_194636000000.jpg,0.89,-0.0,194636000000
images/img_194968000000.jpg,0.91,-0.07,194968000000
images/img_195302000000.jpg,0.95,-0.76,195302000000
images/img_195636000000.jpg,0.94,-1.26,195636000000
images/img_195970000000.jpg,0.9,-1.2,195970000000
images/img_196304000000.jpg,0.88,-1.14,196304000000
images/img_196634000000.jpg,0.85,-0.0,196634000000
images/img_196968000000.jpg,0.85,0.57,196968000000
