image_path,linear_x,angular_z,timestamp
images/img_86756000000.jpg,1.16,-0.0,86756000000
images/img_86856000000.jpg,1.19,-0.0,86856000000
images/img_86956000000.jpg,1.23,-0.0,86956000000
images/img_87058000000.jpg,1.25,-0.0,87058000000
images/img_87160000000.jpg,1.25,-0.0,87160000000
images/img_87260000000.jpg,1.25,-0.0,87260000000
images/img_87360000000.jpg,1.35,-0.0,87360000000
images/img_87462000000.jpg,1.37,-0.36,87462000000
images/img_87562000000.jpg,1.37,-0.78,87562000000
images/img_87662000000.jpg,1.3,-1.24,87662000000
images/img_87762000000.jpg,1.25,-1.79,87762000000
images/img_87862000000.jpg,1.25,-1.97,87862000000
images/img_87962000000.jpg,1.25,-1.99,87962000000
images/img_88064000000.jpg,1.25,-1.99,88064000000
images/img_88166000000.jpg,1.25,-2.04,88166000000
images/img_88268000000.jpg,1.29,-1.95,88268000000
images/img_88368000000.jpg,1.47,-1.94,88368000000
images/img_88470000000.jpg,1.58,-1.97,88470000000
images/img_88570000000.jpg,1.46,-1.97,88570000000
images/img_88674000000.jpg,1.51,-1.97,88674000000
images/img_88774000000.jpg,1.43,-1.85,88774000000
images/img_88876000000.jpg,1.46,-1.61,88876000000
images/img_88978000000.jpg,1.35,-1.37,88978000000
images/img_89110000000.jpg,1.38,-0.92,89110000000
images/img_89210000000.jpg,1.38,-0.46,89210000000
images/img_89310000000.jpg,1.39,-0.0,89310000000
images/img_89410000000.jpg,1.42,-0.0,89410000000
images/img_89512000000.jpg,1.36,-0.0,89512000000
images/img_89612000000.jpg,1.25,-0.0,89612000000
images/img_89712000000.jpg,1.18,0.33,89712000000
images/img_89814000000.jpg,1.09,0.83,89814000000
images/img_89914000000.jpg,0.78,1.49,89914000000
images/img_90016000000.jpg,0.53,2.05,90016000000
images/img_90116000000.jpg,0.51,2.15,90116000000
images/img_90218000000.jpg,0.46,2.17,90218000000
images/img_90322000000.jpg,0.68,2.17,90322000000
images/img_90422000000.jpg,0.78,2.17,90422000000
images/img_90526000000.jpg,0.86,1.8,90526000000
images/img_90660000000.jpg,0.79,1.89,90660000000
images/img_90762000000.jpg,1.02,1.97,90762000000
images/img_90864000000.jpg,1.2,2.04,90864000000
images/img_90964000000.jpg,1.25,1.71,90964000000
images/img_91064000000.jpg,1.36,1.59,91064000000
images/img_91164000000.jpg,1.48,1.78,91164000000
images/img_91264000000.jpg,1.56,1.83,91264000000
images/img_91364000000.jpg,1.52,0.99,91364000000
images/img_91464000000.jpg,1.42,-0.0,91464000000
images/img_91564000000.jpg,1.4,-0.0,91564000000
images/img_91664000000.jpg,1.42,-0.0,91664000000
images/img_91764000000.jpg,1.45,-0.0,91764000000
images/img_91868000000.jpg,1.46,-0.02,91868000000
images/img_91968000000.jpg,1.52,-0.06,91968000000
images/img_92068000000.jpg,1.56,-0.06,92068000000
images/img_92178000000.jpg,1.57,-0.0,92178000000
images/img_92280000000.jpg,1.61,-0.0,92280000000
images/img_92384000000.jpg,1.64,-0.0,92384000000
images/img_92516000000.jpg,1.69,-0.0,92516000000
images/img_92616000000.jpg,1.72,0.16,92616000000
images/img_92722000000.jpg,1.73,0.91,92722000000
images/img_92854000000.jpg,1.67,1.8,92854000000
images/img_92956000000.jpg,1.72,2.22,92956000000
images/img_93056000000.jpg,1.75,2.33,93056000000
images/img_93156000000.jpg,1.76,2.66,93156000000
images/img_93258000000.jpg,1.67,3.41,93258000000
images/img_93364000000.jpg,1.65,3.6,93364000000
images/img_93468000000.jpg,1.62,3.61,93468000000
images/img_93568000000.jpg,1.64,3.2,93568000000
images/img_93678000000.jpg,1.62,2.41,93678000000
images/img_93780000000.jpg,1.6,1.64,93780000000
images/img_93880000000.jpg,1.58,1.07,93880000000
images/img_93982000000.jpg,1.61,0.21,93982000000
images/img_94082000000.jpg,1.59,-0.0,94082000000
images/img_94212000000.jpg,1.52,-0.32,94212000000
images/img_94316000000.jpg,1.42,-1.21,94316000000
images/img_94422000000.jpg,1.3,-2.65,94422000000
images/img_94524000000.jpg,1.25,-3.61,94524000000
images/img_94624000000.jpg,1.25,-3.91,94624000000
images/img_94724000000.jpg,1.27,-3.73,94724000000
images/img_94830000000.jpg,1.25,-2.83,94830000000
images/img_94932000000.jpg,1.23,-1.54,94932000000
images/img_95064000000.jpg,1.27,-1.41,95064000000
images/img_95164000000.jpg,1.37,-1.48,95164000000
images/img_95266000000.jpg,1.52,-1.23,95266000000
images/img_95368000000.jpg,1.57,-1.6,95368000000
images/img_95468000000.jpg,1.61,-1.64,95468000000
images/img_95570000000.jpg,1.67,-1.61,95570000000
images/img_95672000000.jpg,1.71,-1.05,95672000000
images/img_95780000000.jpg,1.79,-0.44,95780000000
images/img_95880000000.jpg,1.83,-0.14,95880000000
images/img_95986000000.jpg,1.81,-0.0,95986000000
images/img_96090000000.jpg,1.67,-0.0,96090000000
images/img_96194000000.jpg,1.63,-0.0,96194000000
images/img_96296000000.jpg,1.65,-0.0,96296000000
images/img_96396000000.jpg,1.74,-0.48,96396000000
images/img_96530000000.jpg,1.79,-1.28,96530000000
images/img_96636000000.jpg,1.8,-1.66,96636000000
images/img_96742000000.jpg,1.8,-1.72,96742000000
images/img_96844000000.jpg,1.81,-1.75,96844000000
images/img_96978000000.jpg,1.74,-2.57,96978000000
images/img_97078000000.jpg,1.73,-3.03,97078000000
images/img_97178000000.jpg,1.69,-3.63,97178000000
images/img_97278000000.jpg,1.7,-4.38,97278000000
images/img_97378000000.jpg,1.74,-4.36,97378000000
images/img_97478000000.jpg,1.72,-3.67,97478000000
images/img_97582000000.jpg,1.67,-3.65,97582000000
images/img_97682000000.jpg,1.62,-3.84,97682000000
images/img_97786000000.jpg,1.6,-4.08,97786000000
images/img_97892000000.jpg,1.58,-3.89,97892000000
images/img_97994000000.jpg,1.57,-2.77,97994000000
images/img_98126000000.jpg,1.56,-1.92,98126000000
images/img_98226000000.jpg,1.53,-1.95,98226000000
images/img_98328000000.jpg,1.47,-1.79,98328000000
images/img_98428000000.jpg,1.52,-1.19,98428000000
images/img_98532000000.jpg,1.46,-0.54,98532000000
images/img_98630000000.jpg,1.41,-0.0,98630000000
images/img_98730000000.jpg,1.42,-0.0,98730000000
images/img_98836000000.jpg,1.46,-0.0,98836000000
images/img_98936000000.jpg,1.4,-0.0,98936000000
images/img_99036000000.jpg,1.42,-0.07,99036000000
images/img_99136000000.jpg,1.39,-0.07,99136000000
images/img_99238000000.jpg,1.35,-0.01,99238000000
images/img_99344000000.jpg,1.27,-0.0,99344000000
images/img_99446000000.jpg,1.25,-0.0,99446000000
images/img_99546000000.jpg,1.16,-0.0,99546000000
images/img_99646000000.jpg,1.05,-0.0,99646000000
images/img_99748000000.jpg,1.25,-0.0,99748000000
images/img_99848000000.jpg,1.25,0.21,99848000000
images/img_99950000000.jpg,1.25,1.07,99950000000
images/img_100052000000.jpg,1.25,1.86,100052000000
images/img_100152000000.jpg,1.25,2.36,100152000000
images/img_100254000000.jpg,1.25,2.44,100254000000
images/img_100356000000.jpg,1.25,2.73,100356000000
images/img_100462000000.jpg,1.31,3.11,100462000000
images/img_100562000000.jpg,1.32,3.49,100562000000
images/img_100662000000.jpg,1.34,3.85,100662000000
images/img_100762000000.jpg,1.44,3.93,100762000000
images/img_100868000000.jpg,1.54,3.75,100868000000
images/img_100972000000.jpg,1.53,2.64,100972000000
images/img_101072000000.jpg,1.56,1.72,101072000000
images/img_101172000000.jpg,1.56,1.71,101172000000
images/img_101306000000.jpg,1.61,2.13,101306000000
images/img_101406000000.jpg,1.64,2.04,101406000000
images/img_101506000000.jpg,1.65,1.35,101506000000
images/img_101608000000.jpg,1.66,0.97,101608000000
images/img_101710000000.jpg,1.67,0.82,101710000000
images/img_101810000000.jpg,1.67,0.46,101810000000
images/img_101910000000.jpg,1.64,0.12,101910000000
images/img_102012000000.jpg,1.67,-0.0,102012000000
images/img_102112000000.jpg,1.67,-0.0,102112000000
images/img_102212000000.jpg,1.68,-0.0,102212000000
images/img_102312000000.jpg,1.68,-0.0,102312000000
images/img_102412000000.jpg,1.7,-0.73,102412000000
images/img_102512000000.jpg,1.72,-1.25,102512000000
images/img_102612000000.jpg,1.73,-1.81,102612000000
images/img_102716000000.jpg,1.73,-2.24,102716000000
images/img_102818000000.jpg,1.74,-2.26,102818000000
images/img_102918000000.jpg,1.75,-1.89,102918000000
images/img_103018000000.jpg,1.75,-1.83,103018000000
images/img_103150000000.jpg,1.77,-1.9,103150000000
images/img_103256000000.jpg,1.77,-2.14,103256000000
images/img_103390000000.jpg,1.8,-2.19,103390000000
images/img_103490000000.jpg,1.8,-2.18,103490000000
images/img_103590000000.jpg,1.77,-1.98,103590000000
images/img_103690000000.jpg,1.75,-1.06,103690000000
images/img_103790000000.jpg,1.72,-0.28,103790000000
images/img_103890000000.jpg,1.66,-0.11,103890000000
images/img_103990000000.jpg,1.69,-0.12,103990000000
images/img_104090000000.jpg,1.75,-0.16,104090000000
images/img_104192000000.jpg,1.79,-0.35,104192000000
images/img_104292000000.jpg,1.81,-0.66,104292000000
images/img_104392000000.jpg,1.85,-0.87,104392000000
images/img_104492000000.jpg,1.91,-0.88,104492000000
images/img_104592000000.jpg,1.96,-1.02,104592000000
images/img_104692000000.jpg,1.96,-1.33,104692000000
images/img_104792000000.jpg,1.94,-1.82,104792000000
images/img_104894000000.jpg,1.94,-1.87,104894000000
images/img_104994000000.jpg,1.96,-1.93,104994000000
images/img_105098000000.jpg,1.96,-2.0,105098000000
images/img_105200000000.jpg,1.88,-2.0,105200000000
images/img_105300000000.jpg,1.87,-2.01,105300000000
images/img_105402000000.jpg,1.82,-2.02,105402000000
images/img_105502000000.jpg,1.77,-1.68,105502000000
images/img_105604000000.jpg,1.75,-0.95,105604000000
images/img_105708000000.jpg,1.74,-0.26,105708000000
images/img_105810000000.jpg,1.74,-0.0,105810000000
images/img_105912000000.jpg,1.74,-0.0,105912000000
images/img_106012000000.jpg,1.74,0.18,106012000000
images/img_106114000000.jpg,1.74,0.92,106114000000
images/img_106216000000.jpg,1.72,1.57,106216000000
images/img_106348000000.jpg,1.71,1.7,106348000000
images/img_106448000000.jpg,1.71,1.46,106448000000
images/img_106548000000.jpg,1.7,1.05,106548000000
images/img_106650000000.jpg,1.72,0.67,106650000000
images/img_106752000000.jpg,1.7,0.38,106752000000
images/img_106856000000.jpg,1.74,-0.0,106856000000
